,seeds,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
198,angry,0x7sG0x7hibf4o2YP9D7C3,0.361,0.871,10,-4.821,0,0.31,0.00119,0,0.321,0.705,176.709
199,angry,6gcgaudbKHYgFgQaeCPwYU,0.21,0.841,1,-5.676,0,0.0715,0.000227,0.000349,0.0688,0.39,182.416
200,angry,5bf9LZvKNoXLP5H4idNjlt,0.442,0.897,9,-8.27,1,0.0723,0.00418,0.062,0.578,0.33,115.311
201,angry,7F7CERqmywiOol1MZ2LLCU,0.23,0.961,8,-7.136,1,0.0788,5.05E-06,0.143,0.107,0.224,91.96
202,angry,14G3LrjQOCSxIYvP8T1nCZ,0.289,0.51,7,-11.709,0,0.0429,0.545,0.778,0.613,0.0654,90.041
203,angry,6LC8T7kclOSebn8j0Ejics,0.479,0.865,9,-5.057,1,0.0763,1.43E-05,0.056,0.451,0.799,149.98
204,angry,5dVjEdi8hUutQSoEZsBKXr,0.339,0.958,1,-4.162,1,0.115,3.26E-05,0.776,0.303,0.202,125.851
205,angry,4kpil6C3iVotGLSHuJluYm,0.615,0.958,4,-5.392,0,0.0556,0.000585,0.000897,0.843,0.884,154.009
206,angry,5sbfd5DYBkRxcTLIlzmGGa,0.476,0.943,7,-4.058,1,0.0511,0.00296,7.76E-06,0.146,0.607,116.263
207,angry,0OjJY3qjmKkseLveXKpfZq,0.492,0.952,2,-5.5,1,0.0466,0.00283,0.0517,0.287,0.626,94.5
208,angry,4jzVpjMHPgd4IDBLEx6YAN,0.555,0.857,6,-5.744,1,0.0588,0.00113,0.00817,0.107,0.641,111.59
209,angry,1Z4QpJaR0lg1VC2kTvxU3F,0.442,0.945,4,-5.758,0,0.045,4.77E-05,0.33,0.325,0.24,137.815
210,angry,65l5KYs1YMFplVybSvFZqZ,0.672,0.84,1,-5.191,1,0.342,0.00848,0,0.171,0.768,94.669
211,angry,4Hs5Fu5fHNPwHvKAiUXotu,0.5,0.975,10,-5.754,1,0.0954,0.0156,0.0277,0.299,0.266,160.027
212,angry,6T3bGOpKBWvJ2aHZvZkPsl,0.337,0.931,2,-5.84,1,0.0539,0.0648,0.0729,0.156,0.547,78.161
213,angry,3YQvbIUpsiW5FmQEpLeTlX,0.572,0.94,0,-3.552,1,0.0467,0.00036,0.000448,0.218,0.395,107.803
214,angry,411KZ1scS8tYjkpvnFUm5w,0.228,0.97,7,-3.534,0,0.132,3.39E-05,0.939,0.218,0.0418,159.143
215,angry,0ZIMGFIJpil0P7kErWXFlK,0.45,0.99,6,-3.989,0,0.0568,3.23E-06,0.919,0.0616,0.217,105.095
216,angry,7LUxLggr0vvXXGS9o8Xq80,0.534,0.966,1,-1.955,0,0.0984,2.47E-05,3.63E-05,0.0703,0.483,132.97
217,angry,2f63n7Jo55NlxNUGBBWOu5,0.286,0.938,3,-3.287,1,0.0554,2.16E-06,0.801,0.0671,0.481,164.834
218,angry,2HvFUvDshpsv4955ivC6ag,0.425,0.915,2,-5.807,0,0.0831,0.000475,0.00539,0.119,0.525,178.11
219,angry,2lEWD5hJZxkhTKO3p9441l,0.179,0.979,10,-7.735,1,0.155,7.67E-05,0.416,0.155,0.0491,136.812
220,angry,5JVsMFqGPNBmNw2ddwxtLH,0.444,0.982,9,-5.608,0,0.0987,8.85E-05,0.00325,0.168,0.111,124.553
221,angry,5vw6gK0JrGzRlegimi2NyB,0.633,0.922,9,-3.675,0,0.24,0.126,0.000666,0.602,0.684,192.876
222,angry,2YrrNuVMvyg6VUZbUccJJe,0.393,0.954,8,-5.13,1,0.0695,0.00037,0.0407,0.0367,0.18,136.025
223,angry,2Ws6TKac7bWyuAJKm2UDBs,0.299,0.996,2,-4.067,0,0.15,1.01E-06,0.399,0.31,0.156,112.966
224,angry,4p0IFxpmHVZAVElyTy9YH1,0.277,0.99,8,-4.824,1,0.0947,0.00169,0.871,0.211,0.194,132.165
225,angry,28PRXrS8AkRX32FGL6S0DU,0.524,0.926,0,-3.958,1,0.0322,0.000797,0.864,0.168,0.581,100.07
226,angry,3CwCIfBR5NN0wAzSMd60LD,0.359,0.955,2,-4.28,1,0.155,0.0493,0,0.191,0.292,103.576
227,angry,2aMtorjeAPEvhSg3TTMsh9,0.401,0.918,2,-5.59,1,0.0349,0.0343,0.673,0.249,0.687,145.516
228,angry,0dh4z79UKg94nO7SfaPOtu,0.565,0.792,8,-5.803,1,0.0308,2.91E-05,0.0128,0.0711,0.299,125.044
229,angry,0FHJTyeCStUHgx3mLjxldJ,0.341,0.828,4,-5.945,1,0.0398,0.000238,0.206,0.183,0.348,83.58
230,angry,7y952AaC6SYiWlNwuC3Rfv,0.291,0.913,10,-5.308,0,0.0793,8.24E-05,0.000417,0.116,0.193,133.452
231,angry,2G3F5LyALgIMFbcCi88oYO,0.624,0.833,6,-8.32,1,0.0323,2.93E-05,0.686,0.0352,0.806,100.983
232,angry,6UcoRtkw8JmhOaY8E5vRiM,0.288,0.928,6,-5.479,1,0.0551,4.26E-05,0.319,0.38,0.155,168.009
233,angry,2rXU59UWM1QJ5N6qqQLJCC,0.369,0.678,4,-6.74,1,0.0386,0.000605,0.00882,0.275,0.128,168.467
234,angry,60UXVTYAXpAeRt2RGGjeoo,0.298,0.976,1,-4.805,1,0.115,0.000625,0.0117,0.188,0.121,144.463
235,angry,53Chgqu2TN0wlPw9EeJjSb,0.362,0.899,5,-4.845,0,0.0592,0.335,0.000103,0.18,0.702,104.373
236,angry,53yBfGozCZOAqaM16PwMKP,0.475,0.816,6,-5.502,1,0.0644,0.0027,0.366,0.332,0.248,130.065
237,angry,5S1lTe2IVfQQ7rJkFb6F9Q,0.515,0.86,10,-9.394,0,0.207,0.00514,2.26E-05,0.117,0.449,128.151
238,angry,2PePItqHHejpWS1yXi6kxy,0.459,0.962,7,-5.41,1,0.0706,1.43E-05,0.0799,0.402,0.492,84.581
239,angry,2l8ZU8L30OgtUzvQhTFhEu,0.566,0.894,0,-6.185,0,0.0345,0.00073,2.70E-05,0.0224,0.0729,131.006
240,angry,6YW9L7S2Kc0fxYLzwCx3ba,0.186,0.995,5,-4.54,1,0.168,5.86E-05,0.0286,0.273,0.138,168.235
241,angry,7zxViV5EXj1RyEpYFh9LYO,0.419,0.94,9,-7.197,1,0.0386,0.000242,0.0216,0.148,0.933,92.015
242,angry,6AaZ9Gqqrvc1gqmrRIThRz,0.187,0.993,11,-4.956,0,0.221,0.000965,0.00331,0.288,0.0378,194.852
243,angry,50leMLM8GsQEw9EePq0uqE,0.888,0.703,9,-6.888,1,0.146,0.0262,0.000752,0.127,0.568,114.18
244,angry,5jiz9knVWREmTvgDYXvgy3,0.796,0.839,1,-4.808,1,0.271,0.103,0,0.0446,0.708,89.033
245,angry,1qBx9GJ7h3O1pi7aZINdW5,0.0794,0.39,2,-9.334,0,0.0384,0.0564,0.92,0.186,0.0319,175.538
246,angry,2cetCvuGgkdd7B3ssKof9b,0.228,0.846,7,-8.148,1,0.0769,1.30E-05,0.38,0.401,0.462,135.697
247,angry,4i5vTRgxa974Kye7za2UY2,0.539,0.984,2,-2.994,1,0.0969,1.04E-05,0.0042,0.273,0.263,117.937
248,angry,2au1LFRn0Q26f7eG0B9XPb,0.238,0.998,2,-3.528,1,0.344,0.0719,0,0.508,0.0742,72.724
249,angry,2KrjrFCOhmfkaBU2tqxsNG,0.718,0.434,3,-12.107,0,0.907,0.386,0,0.831,0.78,123.549
250,angry,2DYpOQyvZAN8dbPqbg6ffo,0.489,0.989,6,-4.302,1,0.124,0.000358,0.0515,0.0847,0.0585,115.987
251,angry,05Y15JOob2nJ9bESTrwvaZ,0.736,0.944,1,-5.427,1,0.0844,0.00262,0.342,0.042,0.262,124
252,angry,4zHRHotgEcUcQzheUld3n9,0.547,0.978,6,-4.351,0,0.0658,1.04E-05,0.57,0.362,0.328,128.911
253,angry,2tPfvkMgoz7cJt3sOgHU6c,0.892,0.867,4,-4.756,0,0.11,0.306,9.10E-06,0.123,0.87,109.024
254,angry,4viHrAXPYTxszVbjMIgWKv,0.271,0.99,8,-3.019,1,0.112,1.81E-05,0.836,0.0481,0.168,103.912
255,angry,1ruOf1jBah2Rc5mazVy4fs,0.576,0.728,1,-7.882,1,0.164,0.247,0,0.149,0.326,172.073
256,angry,7tlbHVveasgXlT0HmHXm5Y,0.442,0.942,7,-2.669,1,0.0472,0.0177,0.00274,0.0455,0.809,126.884
257,angry,3LA5kI6ohA91mhyE3E2hyf,0.366,0.927,7,-4.7,1,0.155,0.00774,0,0.135,0.77,138.393
258,angry,0MD82yzNOy3GBTtyRsqqGT,0.293,0.946,4,-8.337,1,0.0517,6.98E-05,0,0.217,0.818,172.641
259,angry,7nkE8IOqy4ZYFIjpd3CQMa,0.574,0.921,0,-5.747,0,0.0695,0.00157,0.475,0.669,0.257,121.995
260,angry,7rgcKBRfyKQXBdx2SjjVne,0.511,0.97,2,-4.399,1,0.0594,0.000807,0.00585,0.232,0.459,139.159
261,angry,1rgSEd0sLuFZgGyTVzZ1qQ,0.366,0.973,8,-2.794,1,0.0473,1.48E-05,0.222,0.192,0.541,115.493
262,angry,2ebE2PNsLWsHmImOXaDdFJ,0.274,0.967,11,-2.549,0,0.203,8.82E-06,0.00671,0.081,0.281,177.571
263,angry,5vp9XKEvyeNQN8ltqivspY,0.358,0.988,4,-2.91,0,0.162,1.26E-06,0.786,0.381,0.421,149.003
264,angry,32VZ54gEerHROPzBbexKV1,0.54,0.965,4,-7.285,0,0.0577,0.00134,0.874,0.236,0.357,132.955
265,angry,48xXxVHaSxNiAELpnkJpx3,0.322,0.816,11,-7.509,0,0.0644,5.93E-05,0.13,0.0445,0.395,105.225
266,angry,3UNciSkTaQdMSjGcSol16I,0.241,0.82,2,-8.69,1,0.0489,0.000933,0.743,0.617,0.421,96.547
267,angry,6r6WXQBBKaInF931XEtkqq,0.507,0.871,8,-4.741,1,0.0555,0.00698,0,0.237,0.366,113.028
268,angry,3pScyovGc4khi7Ss7fQJVQ,0.304,0.854,9,-7.673,1,0.0872,6.22E-05,0.000826,0.331,0.717,133.921
269,angry,0wScnw0oyBPVjEiHQorE7Q,0.296,0.947,10,-5.518,0,0.195,5.16E-05,0.0142,0.134,0.237,111.548
270,angry,1uHm3PSB3qroN3EoK74fv4,0.564,0.911,1,-5.124,1,0.0335,0.00327,0.492,0.49,0.789,109.959
271,angry,0KBVz8R57yXqv9XzqLcyah,0.463,0.829,2,-8.301,1,0.0374,0.00017,0.168,0.29,0.233,97.46
272,angry,1ZwuOZGxT9D1s1xUtsKAd9,0.822,0.294,2,-11.395,0,0.0641,0.231,0.000519,0.0515,0.685,120.094
273,angry,0ZonXIVCpISrv3YO3ALHjf,0.591,0.659,8,-8.883,1,0.592,0.0635,0,0.0854,0.763,84.012
274,angry,2wKbamR0CPuWM4eu0aq3Bt,0.835,0.649,2,-4.692,1,0.22,0.0448,5.08E-05,0.0797,0.494,86.981
275,angry,0DOIYUnQQ6EhzhUSr3uvSW,0.253,0.923,2,-5.977,1,0.0767,2.36E-05,0.415,0.131,0.0675,112.485
276,angry,1C2KTiVWHNHE94qaJcfifK,0.722,0.758,10,-9.933,0,0.344,0.046,3.19E-05,0.807,0.746,95.043
277,angry,6eJTDYWElj8e0hx4538bQP,0.508,0.43,1,-11.625,1,0.0333,0.775,0.0192,0.119,0.702,148.868
278,angry,5Wh51cbt8fs9BixveSUM36,0.477,0.907,5,-4.19,1,0.0522,5.58E-05,0.221,0.178,0.558,174.977
279,angry,4ULots2ZSWFwuZLRISyaN3,0.355,0.997,9,-4.199,1,0.241,0.000529,0.107,0.295,0.0377,120.761
280,angry,2xnlCGTDKbnnVe9sf85RXy,0.276,0.934,6,-5.371,1,0.0716,6.41E-05,0.00219,0.297,0.307,137.128
281,angry,5qUrVPh2XRNuDLkkyAEuNQ,0.893,0.553,4,-4.484,0,0.0535,0.0382,0,0.0467,0.464,100.03
282,angry,6GgRMZPuHb7cPkyWBiSFdf,0.763,0.804,6,-6.205,0,0.314,0.108,0,0.0608,0.885,189.371
283,angry,7lfcap6innWNBNfdDS3WYb,0.408,0.839,11,-7.366,1,0.0724,0.000375,0.284,0.0963,0.589,166.063
284,angry,5KuCnbGLByy7MyVbfoRN60,0.224,0.637,2,-6.056,0,0.0629,0.00104,0.0914,0.204,0.163,138.571
285,angry,2nn5hgxjtmugWJudh9zlxt,0.433,0.817,10,-3.986,1,0.0486,0.688,4.90E-06,0.092,0.826,122.511
286,angry,2oPQbToxSn1Fq3jE9QQzp2,0.707,0.959,7,-4.025,1,0.124,0.002,0.000409,0.0647,0.376,137.001
287,angry,2MPIQ8T8laaAtkcieQgPEJ,0.711,0.718,11,-8.802,0,0.295,0.00815,0,0.384,0.65,164.034
288,angry,48gILLQ2dZ55yFjjwaeo4g,0.267,0.982,0,-5.588,1,0.27,1.51E-05,0.000419,0.157,0.248,114.903
289,angry,53WwBqcgZtaaWNKQCXwI3m,0.442,0.97,2,-5.221,1,0.0576,0.0294,8.39E-05,0.305,0.544,91.756
290,angry,7E72Xjd9RFgDkBVLx5KlGf,0.585,0.908,6,-4.848,0,0.199,0.0083,3.15E-05,0.066,0.759,191.004
291,angry,4n0aPaMITQl1quzLF5RGmA,0.296,0.985,0,-5.602,0,0.194,7.05E-05,0.000223,0.129,0.14,109.437
292,angry,5ffAXwlik9gn3lAmEC6tTY,0.635,0.946,7,-3.022,1,0.168,0.169,3.15E-05,0.0409,0.3,148.142
293,angry,53sSvO4tgcqgLs3ej6c688,0.594,0.664,1,-10.583,1,0.789,0.858,0,0.0885,0.721,183.124
294,angry,1lARMueaG2L54SnZNvDDGR,0.449,0.758,2,-6.417,0,0.0419,0.000122,0.000392,0.691,0.183,147.862
295,angry,3UJyOgofFfi8nfG8lgdiOX,0.326,0.93,0,-4.473,0,0.111,1.09E-05,0.125,0.303,0.372,182.169
296,angry,2Z50i8tkAi8EK9i3DdqReI,0.426,0.982,5,-3.022,0,0.121,6.03E-06,0.902,0.193,0.227,146.068
297,angry,6bkshQZTB2QGfy7MN3yhGY,0.333,0.992,10,-4.198,0,0.161,4.18E-06,0.306,0.275,0.262,198.038
298,angry,4OZLL39ISzW2rgF1SE32SG,0.217,0.77,8,-5.776,0,0.0373,0.0384,0.000465,0.554,0.582,166.211
299,angry,7vNiCVFghw336cXSXVqiGG,0.34,0.998,0,-2.909,1,0.209,6.48E-05,0.00078,0.25,0.116,160.678
300,angry,41kftiNBHW6GlkBbuc66R2,0.161,0.989,8,-5.275,1,0.182,6.69E-06,0.311,0.259,0.103,162.553
301,angry,0YIa690tRgRckgZHfwiR1n,0.213,0.651,0,-6.628,1,0.0891,7.42E-05,0.802,0.111,0.0329,125.608
302,angry,1JVqrRYtPMeURUZ1O3acLE,0.322,0.926,2,-6.402,1,0.0501,3.14E-05,0.483,0.223,0.227,112.527
303,angry,4Tv4X669iTNi4NkFzjerDT,0.212,0.979,10,-5.088,0,0.145,1.63E-05,0.0249,0.171,0.386,160.053
304,angry,5I3uzipgkLTYTDkeRtp769,0.566,0.948,9,-6.034,1,0.108,0.000113,7.05E-05,0.0739,0.328,138.483
305,angry,39YjbGD9vvFPh5irbkLN0p,0.431,0.145,4,-20.119,1,0.083,0.942,0.097,0.104,0.328,187.365
306,angry,66ShyjRt7dvrbBRhzkx5lf,0.553,0.978,6,-4.205,1,0.0626,8.55E-05,0.0133,0.218,0.34,98.961
307,angry,4D29gfDh72Hti03DB6x4aW,0.794,0.538,9,-6.478,1,0.251,0.00936,0.000199,0.0627,0.445,127.976
308,angry,5WXjs8hxuTZriI3lG91EPv,0.268,0.998,9,-1.469,0,0.213,0.0015,0.56,0.338,0.222,108.196
309,angry,1C10eI2EFongnakQUBWq6B,0.335,0.978,9,-1.677,1,0.0918,0.00991,1.74E-06,0.854,0.45,120.288
310,angry,585TJKpMPfYHa6t3mSngGK,0.122,0.43,2,-7.08,1,0.056,1.11E-05,0.0881,0.148,0.154,79.213
311,angry,6cHCU4Cc5uRzzydOmmSrNQ,0.444,0.93,1,-4.604,1,0.0892,0.000154,0.00665,0.0738,0.47,145.026
312,angry,4ezafcOuI5em8LoE2xxnpv,0.724,0.806,1,-6.843,0,0.295,0.0541,0,0.314,0.586,93.863
313,angry,1yXPyr0fjsmkBWtwfge84L,0.303,0.832,9,-5.375,0,0.0548,0.000105,2.76E-06,0.0556,0.684,148.185
314,angry,5jOue2pHFaie9k2GoZ3Ury,0.241,0.731,11,-8.806,0,0.0377,0.00348,0.245,0.198,0.0954,104.628
315,angry,4AZWyXZm5g13fHLhZjFASc,0.622,0.716,10,-8.295,0,0.194,0.0717,0.00205,0.111,0.572,190.628
316,angry,75rN76DJyTN3ycKKLloLEH,0.574,0.842,9,-8.885,0,0.0349,1.80E-05,0.498,0.785,0.366,110.957
317,angry,1ScKPGkiI83f71jItlPKZp,0.617,0.824,1,-6.195,1,0.0904,0.0239,1.56E-06,0.196,0.629,114.914
318,angry,5GMU1oYYJW2DmvjqGijrsJ,0.235,0.999,11,-2.888,1,0.256,7.59E-06,0.0168,0.123,0.0365,157.602
319,angry,1BoJEC8Tjs4DxoEGuT8UBf,0.358,0.907,7,-5.612,0,0.0548,0.106,0.000704,0.193,0.264,93.964
320,angry,4YhA8wCS03e32t61v4D8Ik,0.515,0.865,2,-5.233,1,0.0446,4.45E-05,0.314,0.254,0.357,84.015
321,angry,0ZdIqN3uaraCU2oi9wlyCI,0.288,0.967,10,-5.446,1,0.132,4.70E-05,0.00122,0.306,0.365,138.24
322,angry,30hHZsMClnFYGPVz60N5D0,0.542,0.933,2,-1.763,0,0.0621,3.49E-05,0.197,0.195,0.462,131.337
323,angry,0CiBsq0EbT7O16RNcgQEyl,0.271,0.993,6,-3.924,0,0.111,8.25E-05,0.000191,0.128,0.0453,96.976
324,angry,0Ti3Msx3qTNejeRUtByOJF,0.187,0.947,11,-6.94,1,0.108,0.000381,0.000274,0.167,0.119,159.661
325,angry,7HMVzm9KEXpObiJ55QQQl8,0.245,0.937,6,-5.347,0,0.0934,3.18E-05,6.70E-05,0.129,0.142,126.299
326,angry,3wL6KmDNn31cjJrVUTUaw5,0.324,0.929,2,-6.84,1,0.13,4.71E-06,0.0346,0.263,0.474,102.272
327,angry,2Lw0pWjL0fuAT9b5lAMCbj,0.265,0.675,7,-11.851,1,0.17,0.144,0.844,0.108,0.475,86.966
328,angry,4SJ261muZ5cUncbqd3Hb7A,0.316,0.936,11,-6.147,1,0.0854,0.0029,3.20E-05,0.153,0.343,135.662
329,angry,2odtsAUrNRdAUPCOF4PnEP,0.392,0.996,5,-5.035,1,0.26,1.23E-05,0.445,0.108,0.322,198.016
330,angry,18QXTNzngOF3thU1LaDRPZ,0.537,0.469,1,-7.955,1,0.0382,0.148,0.000407,0.107,0.57,89.338
331,angry,1Pnm8ee0lG6p29twdpMoiV,0.527,0.765,5,-7.387,0,0.0351,2.18E-05,0.786,0.107,0.375,139.971
332,angry,3heY8STmLnMTyKplRDO8WL,0.308,0.861,10,-7.814,1,0.143,0.0105,0.188,0.0705,0.315,91.417
333,angry,53T0V3jTJDs3kIqwvlgspI,0.421,0.944,8,-9.179,1,0.302,0.0764,0.815,0.119,0.222,162.179
334,angry,1sgXaFxtoZljiQ38QZPMeW,0.494,0.882,10,-4.257,0,0.0618,0.00701,0,0.442,0.509,89.967
335,angry,6cFj6VpKF6ywkMTh03CrVr,0.154,0.945,7,-4.847,1,0.0651,8.76E-06,0.767,0.187,0.409,105.135
336,angry,2zsgFDyy58asugDYOVpHup,0.404,0.979,4,-2.554,0,0.309,0.000136,0.0437,0.339,0.268,125.886
337,angry,3NTztXizm4z0np6dapD3WR,0.331,0.996,11,-3.222,1,0.144,0.000219,0.000382,0.408,0.188,106.087
338,angry,3PfWmbYIB1VZ1UBXU76qzG,0.259,0.91,7,-14.209,1,0.178,0.0763,0.0114,0.568,0.0556,161.024
339,angry,7t3BH2Sa68LNUuyNtWrBA3,0.249,0.864,8,-7.382,1,0.0525,0.000438,0.639,0.512,0.492,163.376
340,angry,1pbGcE2LFAYgaXCX2uXMpP,0.741,0.871,7,-4.813,1,0.17,0.000933,0,0.384,0.668,92.991
341,angry,09aAqHyadsDUH3qI4PEoc2,0.597,0.929,2,-7.267,1,0.371,0.249,0,0.338,0.801,94.755
342,angry,6vIC6djEoyezH0HqtfvaXW,0.325,0.965,2,-3.604,1,0.0704,9.20E-05,0.0157,0.37,0.223,170.189
343,angry,5i3UbErXhgaTzNQV8olld6,0.51,0.982,6,-4.461,0,0.145,0.00179,2.33E-05,0.197,0.393,148.224
344,angry,7oDlDTfkwdEV29K3V13lvQ,0.199,0.723,11,-7.163,0,0.0553,0.715,0.163,0.174,0.613,89.694
345,angry,48HlWNOFV1qQmdgENgreIb,0.372,0.548,9,-7.327,0,0.0416,0.72,2.07E-05,0.561,0.209,130.258
346,angry,6fuRPoZypI5VOT9NRrpibP,0.371,0.73,8,-7.272,1,0.0475,6.73E-05,0.242,0.0727,0.525,122.566
347,angry,72HysEmdT8e89KUYsSRSmN,0.32,0.604,9,-11.595,1,0.0464,0.0367,0.181,0.249,0.0983,113.975
348,angry,0q5GDx4BHVQGHNXPxFPJYF,0.456,0.6,6,-9.294,1,0.0267,0.374,0,0.256,0.471,96.039
349,angry,3OKm9M1Rgmy9ON9QlWMRnX,0.858,0.789,6,-3.582,0,0.222,0.0136,0,0.0745,0.68,111.703
350,angry,1cufbeYwK8LYLX8r63zKup,0.722,0.944,10,-5.071,0,0.0481,0.0262,0.782,0.352,0.327,126.971
351,angry,4xh98RD1TjVR4nHa47iH72,0.816,0.849,11,-4.41,1,0.26,0.0811,0,0.0616,0.844,94.007
352,angry,2nYHmYQZ7AKHshwF61x2PW,0.419,0.898,0,-5.292,1,0.0588,0.0104,1.08E-05,0.0704,0.385,91.723
353,angry,6DewG5fMCqLhQJVP0pvxWp,0.386,0.965,4,-5.941,0,0.216,0.000513,7.17E-05,0.368,0.257,184.08
354,angry,7AMlWATYvuHVJ7nkqHAj8V,0.347,0.987,6,-4.388,1,0.143,2.78E-06,0.669,0.0873,0.268,106.253
355,angry,4mIb7XJ2EBrBJX6k88X0FE,0.177,0.958,6,-5.426,1,0.179,9.67E-05,1.35E-06,0.289,0.286,155.81
356,angry,0i3d4Zx5BnGi2ZJklG6629,0.331,0.939,2,-5.938,1,0.0555,4.15E-05,0.000632,0.109,0.572,124.964
357,angry,3LUwnXXaJuYOuwN1b3TdOn,0.434,0.886,4,-6.879,0,0.0681,9.34E-05,0.0042,0.463,0.424,84.135
358,angry,53T0V3jTJDs3kIqwvlgspI,0.421,0.944,8,-9.179,1,0.302,0.0764,0.815,0.119,0.222,162.179
359,angry,71sC9gVXaFRwAMHJyQO8al,0.479,0.424,4,-10.919,1,0.0404,0.0742,0.91,0.184,0.0473,113.931
360,angry,6229hh1cqJgTiFs76l7F7D,0.641,0.895,1,-5.761,1,0.0497,0.00673,0.0229,0.0815,0.64,99.995
361,angry,5VsnTF82gYUCL45RAIiZ2b,0.428,0.0799,2,-15.375,0,0.0397,0.468,8.69E-06,0.102,0.0807,98.075
362,angry,27v32fV3y5dD2ltG3iPOAv,0.696,0.897,7,-5.089,1,0.0311,0.144,0.00676,0.247,0.914,132.513
363,angry,5ka9tzfUYOsFAz6cSUvFX6,0.759,0.449,4,-9.938,0,0.43,0.0112,0,0.167,0.287,91.658
364,angry,7pJ4v3zipOfoysbnr7418Q,0.755,0.783,2,-6.445,1,0.367,0.138,0,0.689,0.583,89.799
365,angry,35Hs1eFnyVsxYbpaqrzGf4,0.43,0.969,1,-3.106,1,0.128,5.09E-05,0,0.333,0.692,135.933
366,angry,0GFg4tWcxELrTX1NdMYcnx,0.813,0.764,6,-6.906,0,0.292,0.171,0,0.151,0.543,93.027
367,angry,1Ml2oBTj7oleflO9IdSMQr,0.331,0.977,9,-2.467,1,0.0943,0.000248,0,0.0314,0.315,108.393
368,angry,5WhSrZM7mrnUbaHBQcJ0KY,0.592,0.347,1,-11.688,1,0.0445,0.0183,0.74,0.106,0.0465,133.093
369,angry,3PcNCUR19mnDx3ugPBDn8V,0.529,0.141,7,-21.989,1,0.0353,0.989,0.88,0.225,0.204,98.451
370,angry,1o56p3HbCLIVdeDTXva50s,0.311,0.905,9,-4.549,1,0.15,2.22E-05,0.000197,0.205,0.492,142.743
371,angry,5nW5TSFBuZCNnYZ1GxuATZ,0.417,0.944,11,-5.029,0,0.127,4.54E-05,1.22E-06,0.0734,0.576,96.966
372,angry,3rMpm3OMcsLokUZLRmNhv7,0.304,0.95,7,-4.802,1,0.165,5.76E-05,6.85E-05,0.0548,0.242,101.721
373,angry,1ieobqC1Vqe7GCs860ZL9A,0.371,0.986,9,-6.306,1,0.269,6.47E-05,0.356,0.604,0.144,113.543
374,angry,2yGWS4pH3PWG3Z1BSESmBs,0.45,0.99,4,-4.775,1,0.135,1.72E-05,0.0923,0.0713,0.047,144.936
375,angry,74bcWY7W5InZTUNRmNFnOa,0.276,0.839,5,-7.048,0,0.0806,0.00611,0.041,0.289,0.289,73.988
376,angry,44aZkrsc8QsIgeXpiMJfGu,0.319,0.794,0,-8.373,1,0.0353,6.84E-06,0.811,0.402,0.572,171.792
377,angry,7FvcJRNLjIPEmJCoGknOfD,0.168,0.935,2,-7.29,1,0.133,7.57E-06,0.0561,0.11,0.311,77.079
378,angry,0I9rIKnif0ScQBivDAKQKi,0.558,0.997,7,-1.167,1,0.0968,4.91E-06,0.965,0.348,0.125,97.514
379,angry,5qE0ehKYj0Mp0XH5BsOKqZ,0.754,0.771,9,-7.452,0,0.291,0.336,0.00028,0.1,0.811,88.105
380,angry,79AdHXKxDdlamOZagjITCa,0.439,0.989,7,-2.417,1,0.0702,5.39E-05,0.516,0.236,0.335,91.906
381,angry,7u1aG3uF1fcgFptYZehzDv,0.302,0.887,9,-4.758,1,0.0462,0.000321,0,0.22,0.775,114.479
382,angry,7LqU8ombqyEM6eiPQd5unk,0.466,0.928,9,-3.688,1,0.203,0.017,4.19E-05,0.189,0.747,174.083
383,angry,0alihbu8GXEB10sCxFxjR8,0.745,0.626,11,-11.875,0,0.0634,0.00256,0.863,0.703,0.152,130.019
384,angry,6tGtBvK6DezcjbtUxXGyxe,0.847,0.828,6,-12.497,1,0.0795,0.137,1.53E-06,0.101,0.451,125.764
385,angry,3GkclSNFTsqpTZJhzK9FCy,0.681,0.726,9,-8.421,0,0.0358,0.127,1.93E-05,0.119,0.733,147.925
386,angry,5v3CrsCbuK16ShUnBES5sb,0.309,0.98,6,-5.277,0,0.113,0.00825,0,0.0717,0.238,159.872
387,angry,3C7WB7cquqhBmet9BWg8b0,0.222,0.971,7,-5.424,1,0.307,0.00149,0.00418,0.0784,0.0392,155.966
388,angry,4svKHcWZLBZBA7V5DwukvE,0.631,0.745,1,-10.356,1,0.0642,0.000365,0.861,0.115,0.325,173.997
389,angry,0YROspOW9MlHe7b0jbnlva,0.754,0.622,11,-5.75,0,0.226,0.462,0,0.0784,0.72,86.969
390,angry,6ZesTtqqoWL0DjsnsgaXSP,0.59,0.833,11,-4.531,0,0.098,0.00105,0.000543,0.101,0.708,138.478
391,angry,5MrvbvTkcpH9MdoE4ZMJRo,0.576,0.669,1,-9.222,0,0.0507,0.0196,0.563,0.0596,0.67,160.057
392,angry,3YsxFbSzqiPVkyiinQImSw,0.749,0.866,1,-8.153,1,0.29,0.0928,0,0.168,0.859,175.037
393,angry,2pjkifriJR9e0RgqRrKpji,0.562,0.903,0,-5.827,1,0.0448,0.00345,0.0185,0.107,0.35,147.784
394,angry,65TXV62EFTaqFvn2USauSF,0.3,0.971,6,-5.397,0,0.182,4.35E-05,0.00238,0.139,0.215,118.678
