,seeds,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2796,gloomy,2Vr8aWr3PweFbN8UXIsa36,0.0779,0.205,0,-17.681,0,0.0372,0.524,0.828,0.106,0.0638,79.87
2797,gloomy,0VeOw2I0PIDZScE9HCUKgN,0.204,0.371,0,-12.84,0,0.042,0.656,0.762,0.106,0.039,85.016
2798,gloomy,50k2CiOh4qW7iW8u41Z5NL,0.198,0.211,6,-19.504,0,0.0348,0.824,0.0803,0.286,0.39,103.382
2799,gloomy,2ur2N545qolC66RJhC7jSD,0.659,0.759,2,-3.68,1,0.0263,0.00339,0.00638,0.101,0.535,104.308
2800,gloomy,3aZKCHir3K5VZnjd9fP6Gt,0.702,0.639,11,-6.447,0,0.0348,0.145,0.00883,0.256,0.38,136.001
2801,gloomy,1uHmO3Uo9pkJ8uii3f8E9y,0.557,0.854,5,-7.705,0,0.042,0.0119,0.901,0.357,0.691,173.979
2802,gloomy,3kxvSaZvVACJGbwbOoREqe,0.059,0.938,3,-6.192,0,0.123,0.0395,0.803,0.103,0.0311,68.82
2803,gloomy,2VyizHNjVdlTZMd4e7LCqH,0.541,0.415,4,-6.336,0,0.0282,0.461,0.00299,0.111,0.256,148.361
2804,gloomy,6rZFHnwY9lJstjP6c4tXpa,0.618,0.847,8,-5.634,1,0.165,0.000699,0.108,0.111,0.116,117.97
2805,gloomy,1jeK3NK3kUy7XAkJ3wfvyL,0.656,0.611,7,-13.885,0,0.0325,0.333,0.551,0.0642,0.855,109.99
2806,gloomy,6WNMqcIEyfoHzCAGKf2ey0,0.238,0.82,0,-5.732,0,0.0668,0.0196,0.247,0.125,0.297,162.925
2807,gloomy,3nFQ4HligCOvCmaowewlLM,0.772,0.732,7,-7.656,1,0.291,0.16,0,0.322,0.332,91.987
2808,gloomy,6NIWvNYcPpX9y5NeOaZIBk,0.577,0.65,7,-9.284,1,0.03,0.181,0.00499,0.157,0.242,134.008
2809,gloomy,5unomAZop0VloK8vwwuPpi,0.384,0.676,3,-6.417,0,0.052,0.0046,0.0622,0.137,0.256,67.693
2810,gloomy,0sCV5SGElhIptbEo1dk6wZ,0.24,0.746,5,-5.328,1,0.0393,2.60E-05,0.673,0.296,0.22,61.085
2811,gloomy,3PkUKkGaA8MZ2QO5aTvqtN,0.742,0.861,10,-5.091,0,0.286,0.201,0.000124,0.128,0.501,87.383
2812,gloomy,381IoNQ9G4ZbXZzP5DeMzV,0.353,0.539,9,-6.395,0,0.037,0.506,0.0118,0.35,0.0723,108.982
2813,gloomy,66VpopZvQ8JnejyglFZiVl,0.552,0.222,9,-21.146,0,0.0438,0.824,0.963,0.198,0.0859,114.011
2814,gloomy,6HLC5ruv7UQuUBqZHinHJa,0.362,0.242,0,-15.96,1,0.0422,0.412,0.111,0.122,0.0317,103.856
2815,gloomy,3dkL6LcDneqlVkFPd7Xkug,0.374,0.475,2,-10.086,0,0.0344,0.684,0.000291,0.156,0.288,133.581
2816,gloomy,3wocxfAZiRXG87lA6YP9Xp,0.391,0.511,3,-9.434,1,0.0531,0.187,0.0979,0.0952,0.178,128.802
2817,gloomy,1cnPBZhgg7VCVX1hlZ8VcF,0.244,0.981,0,-4.677,0,0.0896,0.000582,0.0452,0.152,0.647,168.739
2818,gloomy,6eLOyOwKUJvjN0f9equFf8,0.516,0.356,10,-13.442,1,0.0315,0.766,0.0187,0.116,0.199,74.995
2819,gloomy,0FF4PPFP9rU1gE1pIR7N8W,0.313,0.584,1,-5.587,1,0.0375,0.0012,0.402,0.3,0.108,129.96
2820,gloomy,4OrazX0HslUaRt0VLYWzci,0.304,0.146,3,-16.745,1,0.039,0.848,3.10E-05,0.1,0.26,112.975
2821,gloomy,55NsNHPDUAUsS8flqHkrfP,0.268,0.991,4,-3.411,1,0.112,0.000594,0,0.339,0.579,111.189
2822,gloomy,435D9imUWYKFsk7rS1o7Nz,0.302,0.907,5,-7.08,1,0.0582,8.71E-05,0.764,0.206,0.547,114.721
2823,gloomy,3d5khG32vZVfpqbT3iyA40,0.206,0.855,5,-6.191,0,0.0578,0.000212,0.427,0.103,0.541,154.103
2824,gloomy,66nCiIHkHGtVSHfaWUm5Qg,0.219,0.338,11,-10.437,0,0.0326,0.117,0,0.1,0.151,180.128
2825,gloomy,0IcCQWJUzOcWf8cXPNkrlC,0.166,0.863,1,-3.801,1,0.111,0.00281,0.802,0.271,0.0364,113.696
2826,gloomy,23HIwtKtcuv6fkXmzMW4mI,0.33,0.877,3,-4.566,0,0.0622,0.000233,2.06E-05,0.218,0.197,132.888
2827,gloomy,6ypwgV5p1fqxH4LY99VH6S,0.624,0.638,5,-9.025,1,0.456,0.763,0.444,0.258,0.483,81.999
2828,gloomy,7pRPJf15n6Qf3bHUR8VkJQ,0.687,0.419,2,-12.571,1,0.0299,0.0682,0,0.15,0.367,109.99
2829,gloomy,0rfLCtyxdJqPvTwcmQa1kx,0.183,0.114,2,-23.665,1,0.0368,0.991,0.849,0.109,0.0356,145.655
2830,gloomy,2wcSdyOtZdtemlXCRZodME,0.731,0.535,0,-10.958,0,0.0332,0.0144,0.55,0.257,0.265,110.009
2831,gloomy,17YbjUijngkOfLNT8B0MRo,0.151,0.848,9,-4.81,1,0.16,0.00845,0.946,0.373,0.0288,134.757
2832,gloomy,6b3XqWYtTbBS4ELgZiQeUh,0.153,0.963,9,-9.765,0,0.0655,5.63E-06,0.685,0.196,0.0329,142.282
2833,gloomy,6VJWk3Q1gEv6En6hbhKdyK,0.475,0.784,4,-3.312,0,0.0318,0.25,0.00113,0.144,0.411,114.919
2834,gloomy,29JrIpE3OaE9YKwmXT7bFL,0.245,0.327,11,-13.74,1,0.0341,0.737,0,0.13,0.441,205.187
2835,gloomy,43PuSuKI7pezaO1VJXjzCq,0.457,0.72,8,-6.617,1,0.0321,0.000275,0.0233,0.106,0.291,109.403
2836,gloomy,6qEMyQiea5GejuGyWoqe4Q,0.781,0.721,8,-5.711,1,0.0383,0.175,0.00169,0.0806,0.735,127.031
2837,gloomy,77eaAItUn188TR07BczDSf,0.611,0.639,9,-6.553,0,0.029,0.00313,0.638,0.0745,0.322,135.996
2838,gloomy,3rGhTaBkIBwJtt2cSXmKg5,0.164,0.873,1,-6.326,1,0.0927,0.00719,0.895,0.104,0.0334,139.938
2839,gloomy,5jU9PiZnDhPGBUgRmOzSJk,0.411,0.557,7,-8.414,0,0.0305,0.0363,0,0.14,0.464,77.189
2840,gloomy,561VRaPtFpNSAgl2yuT08S,0.46,0.418,0,-17.795,0,0.0461,0.83,0.108,0.422,0.474,111.6
2841,gloomy,4r16aj4XBmZbvgIWaUoJXA,0.28,0.986,2,-4.563,1,0.166,0.00469,0.162,0.114,0.168,157.307
2842,gloomy,6rPbZp5eohvOwdKhMzFQoX,0.473,0.66,1,-11.243,0,0.0536,0.00217,0.847,0.287,0.195,123.859
2843,gloomy,5U4hEb7BUqevaAe3G7VkyQ,0.366,0.587,10,-5.126,1,0.0293,0.00224,0.00106,0.116,0.358,81.293
2844,gloomy,7fodfUsFVgLDDQfW1WUob4,0.249,0.46,5,-12.48,0,0.0403,0.206,0.612,0.141,0.13,119.627
2845,gloomy,5lLCePdESML0U8vbhWy0YO,0.401,0.844,9,-4.791,0,0.0392,0.000128,0,0.353,0.192,131.916
2846,gloomy,7n5d0YesAmy7qlOMhuxzft,0.708,0.572,3,-6.382,0,0.0501,0.0775,0.0283,0.305,0.367,144.015
2847,gloomy,53kn0b0mZNuA6pYf6526Jk,0.336,0.48,10,-6.91,1,0.0352,0.744,0,0.198,0.29,133.889
2848,gloomy,0RJY7hrGZAcezCSwfzYlWm,0.204,0.862,10,-3.699,0,0.195,0.134,0.613,0.0867,0.0378,131.362
2849,gloomy,0YTopC5RVydOZyK7XST1iP,0.134,0.398,6,-12.085,0,0.0432,0.928,0.95,0.127,0.0433,77.693
2850,gloomy,0QyGW4pl5CPjyRMKQaqwIA,0.285,0.302,0,-13.597,1,0.0307,0.757,0.0152,0.0777,0.0377,72.564
2851,gloomy,4fLBvjHZ2hbyuYy8IFS4aH,0.0897,0.735,11,-6,1,0.0626,0.000352,0.415,0.105,0.119,87.675
2852,gloomy,4ZFoZQV696Vl7yrpbMR0Sw,0.695,0.526,3,-10.402,0,0.0316,0.132,0.109,0.151,0.492,156.289
2853,gloomy,4KMFHgr4palEXzMw6wJrka,0.0614,0.73,1,-2.949,1,0.157,0.0766,0.826,0.057,0.0313,190.141
2854,gloomy,72FFxoCcECVlz99cadi2jD,0.545,0.389,2,-8.097,1,0.0282,0.23,0,0.124,0.445,80.991
2855,gloomy,4sjVUEezr8f5OBoxt6xChx,0.484,0.254,8,-14.141,1,0.0282,0.305,0.825,0.207,0.0387,107.351
2856,gloomy,5mQve43uBvgX3dKUdXm8A2,0.688,0.371,11,-17.397,0,0.0351,0.296,0.315,0.0624,0.504,105.068
2857,gloomy,0g9LXHAcczXlPhM6pBDxyU,0.0634,0.742,1,-11.705,1,0.104,0.0913,0.949,0.111,0.0246,189.944
2858,gloomy,2LdjqsBZHy5RdUUzdbtcka,0.399,0.278,0,-9.368,0,0.0401,0.944,0.043,0.202,0.313,94.152
2859,gloomy,0zJXt0YQmYSOkTBv9PFdmH,0.138,0.785,1,-5.538,1,0.461,0.101,0.852,0.0951,0.0178,140.496
2860,gloomy,3VxR3U75JWGXJZYpu2oFWW,0.492,0.696,3,-14.314,1,0.0425,5.28E-05,0.828,0.111,0.407,112.338
2861,gloomy,15HvINdVCI0lNTkMyCVuNO,0.547,0.992,10,-5.07,1,0.0927,0.555,0.0018,0.417,0.0379,150.551
2862,gloomy,372CY6MmQEFpiUUvfkt4Xn,0.209,0.179,0,-24.551,0,0.0361,0.874,0.969,0.125,0.0571,82.357
2863,gloomy,3dperjzzJuJWCu3ZEi5vae,0.364,0.227,1,-28.57,1,0.0577,0.813,0.81,0.119,0.1,124.968
2864,gloomy,6R7liOEmGavvByhSTW8B1u,0.0675,0.633,2,-3.158,1,0.0943,0.0133,0.844,0.214,0.0274,179.404
2865,gloomy,71SKyBxFzUe7pCT6iyewVH,0.216,0.932,4,-7.112,0,0.105,1.93E-06,0.573,0.622,0.256,194.001
2866,gloomy,0g66YV0xKNgdLbuyNB8tUL,0.825,0.276,8,-21.808,0,0.105,0.00428,0.899,0.0972,0.0316,109.975
2867,gloomy,09RV694MLTGzrpvsCl6XzX,0.1,0.879,7,-9.025,0,0.122,0.000216,0.919,0.844,0.0384,159.427
2868,gloomy,4vxY5brPSs3CTVy3A3YkEa,0.184,0.735,9,-13.875,0,0.119,0.555,0.823,0.958,0.0818,90.692
2869,gloomy,1eypCGK7LyTaLfOybu5wJB,0.602,0.768,0,-5.234,1,0.0335,0.00112,0.0542,0.32,0.49,119.986
2870,gloomy,4Xa63duiW1dXRZJZV5JSmA,0.752,0.64,0,-6.242,1,0.319,0.468,0,0.107,0.77,81.129
2871,gloomy,2a2FXEdgarPPm1XmkHxZgQ,0.51,0.361,5,-19.517,0,0.0325,0.137,0.72,0.551,0.0435,119.997
2872,gloomy,3oNxlOw3QruOvvrtJdMU0v,0.258,0.887,10,-5.216,0,0.154,0.000298,0.199,0.0946,0.294,133.22
2873,gloomy,1ayGHaNAdLFMHqnY2QmWVB,0.333,0.114,8,-17.256,1,0.0351,0.94,0.0305,0.185,0.151,183.448
2874,gloomy,4e9ZdCkiYST9gXjwEm6yVS,0.245,0.339,10,-19.199,1,0.0283,0.35,0.928,0.0994,0.361,93.97
2875,gloomy,4jMawVdv7kNE0B9JwHmjDQ,0.844,0.295,10,-14.959,0,0.29,0.26,0.0229,0.0642,0.237,147.336
2876,gloomy,1ncgfo67Wkl2IsgYhLxmNi,0.261,0.17,7,-15.925,1,0.0333,0.248,0.822,0.121,0.104,138.972
2877,gloomy,6XLIjmXjUtGbHOCL93PzFd,0.491,0.892,1,-8.073,1,0.035,0.00363,0.616,0.0946,0.0424,132.974
2878,gloomy,3uW8ssN9NmzskIPESpojbP,0.53,0.589,0,-7.978,1,0.0238,0.0599,4.19E-05,0.185,0.388,75.027
2879,gloomy,44snl0ILHzlQDVSYHsCNEX,0.49,0.658,10,-7.886,0,0.0362,0.003,0.459,0.188,0.277,100.058
2880,gloomy,3TuI8PoWwATLzvQXCfcTCF,0.48,0.793,9,-4.128,0,0.0432,0.0111,0.00972,0.174,0.151,122.991
2881,gloomy,3M4vFEWBLCWM1T0i748Usa,0.433,0.932,1,-3.736,1,0.0827,5.11E-05,0.00149,0.212,0.495,141.022
2882,gloomy,4XTQE47iS9OFRwL2Fpt0Gd,0.596,0.81,9,-8.94,1,0.0536,0.00166,1.06E-05,0.141,0.746,149.994
2883,gloomy,7x9jGJRt9WPRANQzwVIxAy,0.723,0.529,7,-8.03,1,0.0674,0.676,0.884,0.107,0.507,95.003
2884,gloomy,4ly0V2SoDW8NYQNyCTFR20,0.427,0.636,11,-10.348,0,0.0276,0.00083,0.00187,0.103,0.116,160
2885,gloomy,0LLEb90f45z5N9dcpdDJX0,0.246,0.503,8,-10.926,1,0.0332,0.234,0.976,0.11,0.067,99.608
2886,gloomy,5lnD3qx69AliqUSRaxEIe8,0.0948,0.733,11,-14.745,1,0.107,0.218,0.936,0.11,0.0399,89.241
2887,gloomy,07H2nqGkc40YoLFw5c9TSK,0.796,0.88,10,-10.883,0,0.0709,0.0672,0.748,0.1,0.617,130.017
2888,gloomy,5zftYFI80oeA7UKfisvRUt,0.654,0.195,4,-15.992,0,0.0443,0.345,0.000362,0.0837,0.307,112.134
2889,gloomy,7bKNc850sfRhvzoGCadw0n,0.222,0.437,1,-10.973,1,0.0683,0.000977,0.955,0.112,0.0275,110.225
2890,gloomy,4AvMuFpnpKgqCexPbEw2Ge,0.795,0.671,10,-12.809,0,0.0712,0.00285,0.863,0.117,0.578,129.998
2891,gloomy,1o1pQLvKMNqkeLYWGrlA4d,0.564,0.924,2,-3.585,1,0.0345,0.562,0.649,0.403,0.903,106.022
2892,gloomy,1z3WikkKSRCz3gMQvUWTQZ,0.459,0.244,5,-12.575,1,0.0269,0.885,0.000802,0.102,0.356,102.849
2893,gloomy,2VhGAZFLsZU2H7yEQJo41R,0.418,0.796,0,-4.969,0,0.0479,0.0022,3.74E-06,0.113,0.75,159.216
2894,gloomy,01nXSNhdCgEr0l31KIPuDI,0.449,0.463,7,-12.905,1,0.0394,0.203,0.939,0.0641,0.0297,130.094
2895,gloomy,4cIylbsBXJGGz7QdvwWI1b,0.121,0.958,6,-3.401,1,0.189,5.25E-05,7.21E-05,0.35,0.36,67.146
2896,gloomy,39i3uFQ9YCsEFDh7gHiWlq,0.645,0.331,7,-17.133,1,0.043,0.000171,0.96,0.671,0.0411,127.988
2897,gloomy,7nBCw8F1GjnhXw4EdqdQCX,0.19,0.831,9,-8.932,0,0.075,0.0106,0.0242,0.693,0.0827,100.604
2898,gloomy,0AhBhvJsBeEViLZ4PCHFlf,0.255,0.228,10,-15.138,0,0.0388,0.934,0.0347,0.189,0.033,113.286
2899,gloomy,6XsoDHQPN5JQPA7p7vwluV,0.497,0.779,1,-4.758,0,0.0304,0.000691,0.00465,0.0714,0.183,150.162
2900,gloomy,2QUua02PEDUZVVnc0LH9xG,0.713,0.763,0,-4.823,0,0.259,0.0646,8.49E-06,0.14,0.61,164.031
2901,gloomy,2gwWX5xo7izyu63ILcTXs9,0.119,0.199,8,-12.641,0,0.0375,0.824,0.815,0.0966,0.0591,72.394
2902,gloomy,7jfLqCjtKVabedwd86AX2P,0.0897,0.323,7,-10.898,0,0.0316,0.0044,0.971,0.129,0.058,66.959
2903,gloomy,6jRjAVMHlVN9tIb0HfqrVb,0.767,0.516,5,-17.467,0,0.0856,0.604,0.818,0.115,0.727,106.692
2904,gloomy,1gxE33M1ZDzjZkqVJJZp1w,0.133,0.506,10,-25.566,0,0.194,0.959,0.923,0.561,0.12,99.235
2905,gloomy,3aRVSAkxuGNKZxTXwh6vf2,0.394,0.35,10,-9.233,0,0.0287,0.565,0.000651,0.136,0.168,143.927
2906,gloomy,0RlWhSJwUzgTkfPVRvpqD0,0.441,0.271,0,-15.605,1,0.0355,0.844,2.30E-05,0.896,0.409,138.522
2907,gloomy,7oLwSwjdFvKagHhnQG1BYc,0.441,0.554,1,-3.911,0,0.0308,0.0103,0.00018,0.143,0.0535,86.999
2908,gloomy,4LQmxXXXQV9X8rVc6gjE71,0.244,0.192,4,-6.198,1,0.0583,0.513,0.837,0.0993,0.0313,126.002
2909,gloomy,3Vxib4vvhfLPyphsln3of2,0.491,0.796,8,-5.425,1,0.0325,0.0042,1.23E-05,0.115,0.14,113.876
2910,gloomy,0fOqlzV5Wmo1eqXyU6Jg9x,0.362,0.691,8,-4.572,1,0.0481,4.57E-06,0.000209,0.0692,0.254,115.198
2911,gloomy,0nhHOlNvBohxGErOhtmlBX,0.677,0.565,2,-13.372,1,0.0387,0.0165,6.51E-06,0.189,0.759,115.083
2912,gloomy,75FeNPsfreU3K6ddpYWFtH,0.747,0.702,2,-11.635,1,0.0421,3.59E-06,0.91,0.0808,0.0398,125
2913,gloomy,2aAIyRuy9qc9bwtXCeR1cj,0.541,0.812,0,-15.999,1,0.0428,0.000393,0.734,0.58,0.128,122.007
2914,gloomy,0u3ZbwDSRAGMb1ZDzb3eG5,0.173,0.345,7,-13.301,1,0.0389,0.22,0.942,0.124,0.0255,107.634
2915,gloomy,3Zs9kLXaazTlR448T1wcP8,0.184,0.371,4,-14.294,1,0.0393,0.834,0.646,0.092,0.0327,90.03
2916,gloomy,2UUx0X3V8WtomsM4S3C6dd,0.36,0.971,6,-8.045,1,0.216,0.014,0.00307,0.531,0.0501,134.674
2917,calm,0iXpwdNEer2DBFZST9yh5o,0.281,0.4,7,-7.268,0,0.0349,0.815,0.698,0.0869,0.0506,128.05
2918,gloomy,54xQTn1N1orhfjLzp684ZK,0.202,0.0127,2,-29.984,0,0.0389,0.972,0.934,0.0962,0.0648,76.247
2919,gloomy,5zVXvYPvU4anhLlAQjvf5Y,0.724,0.404,8,-10.578,1,0.171,0.752,0,0.195,0.748,122.355
2920,gloomy,1jJ0QajGditlLGOZSDpFoh,0.277,0.317,11,-21.85,0,0.044,0.719,0.802,0.342,0.138,198.016
2921,gloomy,2vsdj2tem1qtYTU1c9MrNw,0.197,0.867,6,-4.106,1,0.0829,6.12E-05,0,0.335,0.176,149.944
2922,gloomy,56QRuIKLDRt8ejt3GCLrka,0.393,0.759,10,-5.769,0,0.0404,9.02E-05,0,0.155,0.2,133.919
2923,gloomy,3bwZ1Y8PeQDus3XRaGDHS0,0.455,0.439,11,-12.08,1,0.0345,0.939,0.892,0.119,0.24,90.988
2924,gloomy,7ru45RlDsgniqGJc9Ldm6P,0.06,0.00906,0,-40.207,1,0.051,0.749,0.961,0.112,0.0312,69.447
2925,gloomy,4UtSco6zwb5ID7d4UptIx7,0.456,0.676,2,-6.189,1,0.0758,0.304,3.27E-06,0.13,0.851,156.986
2926,gloomy,7zNsL5l5e2xGsj0FRvjfur,0.0708,0.53,0,-3.474,1,0.232,0.0568,0.879,0.135,0.0256,81.047
2927,gloomy,7sf6CbDAEX6nzXQPWS0EkI,0.256,0.141,1,-16.981,1,0.0396,0.865,0.812,0.0406,0.0392,70.922
2928,gloomy,7F5IaVvRLMoZ1nq63yeaMJ,0.162,0.915,10,-11.048,1,0.0573,0.945,0.792,0.188,0.03,110.877
2929,gloomy,23HIwtKtcuv6fkXmzMW4mI,0.33,0.877,3,-4.566,0,0.0622,0.000233,2.06E-05,0.218,0.197,132.888
2930,gloomy,0aNHRLXgqtnOBVLsYmeDTb,0.596,0.903,9,-5.04,0,0.0346,0.082,0,0.207,0.763,143.999
2931,gloomy,2SyPidb7EqgJp7XA5cF1Ee,0.526,0.76,10,-8.69,0,0.0443,0.348,0.0657,0.109,0.702,103.168
2932,gloomy,4tBV7lD6XghXRrRvy7xqXC,0.406,0.334,2,-21.242,1,0.0349,0.652,0.888,0.37,0.0391,127.982
2933,gloomy,5SUoEbvbrATBanFaHApNH8,0.241,0.0151,2,-32.248,1,0.0548,0.99,0.594,0.228,0.0645,117.745
2934,gloomy,2ADd78Bfzj76maD5jeM0aL,0.701,0.871,3,-19.51,0,0.0748,0.0014,0.754,0.355,0.452,118.057
2935,gloomy,4WzObd3g2zPkZirnIeFggc,0.453,0.766,3,-6.055,0,0.0287,0.000343,0.0177,0.724,0.404,95.01
2936,gloomy,665jU7XnahC1Kq3yrldiQG,0.101,0.732,1,-5.941,1,0.0405,0.000201,0.0302,0.379,0.173,76.757
2937,gloomy,52dUiYZ44Ma86pHaCE2j7P,0.441,0.899,0,-5.699,1,0.0568,7.75E-05,7.75E-05,0.0962,0.124,136.244
2938,gloomy,7CbNoi0odzwY00b8ygQO4T,0.701,0.177,6,-19.21,1,0.0814,0.816,0.935,0.0988,0.376,180.022
2939,gloomy,3Vxib4vvhfLPyphsln3of2,0.491,0.796,8,-5.425,1,0.0325,0.0042,1.23E-05,0.115,0.14,113.876
2940,gloomy,6KIbxZhgozgtHWlL4mLx0X,0.17,0.764,6,-9.932,0,0.0862,0.0218,0.687,0.591,0.0389,117.87
2941,gloomy,3eRm3EF49iKgLZ1vVBKPTp,0.516,0.474,7,-10.663,0,0.0277,0.149,0.00119,0.159,0.26,114.255
2942,gloomy,6oJIyPJF9EktTplwCs38gr,0.493,0.478,2,-5.525,1,0.0302,0.0473,0.0573,0.138,0.122,131.202
2943,gloomy,1uX9lsMyDimC2vLXHehbMi,0.77,0.716,9,-4.181,0,0.0838,0.0166,6.58E-05,0.0979,0.513,102.994
2944,gloomy,4GMAChvptmrvOS0pnP7oay,0.637,0.829,9,-3.995,0,0.0376,0.00167,0,0.345,0.764,96.007
2945,gloomy,6y4SArVasvEYy5tfw3UFa9,0.229,0.419,6,-19.201,1,0.0541,0.892,0.946,0.138,0.162,79.69
2946,gloomy,5ZQQj3IU3xZWXhB4AwlHjg,0.589,0.838,0,-9.921,1,0.0466,0.376,0.0114,0.355,0.513,113.534
2947,gloomy,57o2Pok13VNDzRUxwPzvf1,0.233,0.284,11,-15.866,0,0.0309,0.4,0.348,0.154,0.0845,99.429
2948,gloomy,64ZxBE1ZgK4C0lGljXzDcG,0.48,0.163,5,-19.117,0,0.0645,0.81,0.754,0.093,0.212,158.366
2949,gloomy,0Y4ArYrnZzjaRBtvFH7Qoi,0.481,0.299,7,-14.397,0,0.0359,0.128,0.356,0.108,0.0389,131.918
2950,gloomy,0eDVzyFDn2aCFyi94fb9p1,0.509,0.719,2,-7.264,0,0.0352,0.145,0.572,0.116,0.131,110.006
2951,gloomy,1KA1FSC62clFSoTA138vHh,0.21,0.133,5,-22.162,0,0.0423,0.992,0.923,0.102,0.0385,60.56
2952,gloomy,1Jxl4t7akUSi4adQZNKW8a,0.143,0.0621,4,-24.983,1,0.0388,0.956,0.957,0.109,0.0309,82.813
2953,gloomy,3V7OynSP61qLZsm3LYJO1t,0.165,0.992,9,-2.464,1,0.0997,0.000606,0.851,0.383,0.0365,128.195
2954,gloomy,3cLbNCfFgm4F2awi1Gz7uE,0.279,0.0465,1,-38.392,1,0.036,0.709,0.953,0.0952,0.0398,130.799
2955,gloomy,3TR6dG23WkTS4LMGela6UC,0.122,0.343,7,-21.623,1,0.0781,0.789,0.878,0.102,0.0319,97.512
2956,gloomy,0E2mzpd66x3PhyapflRNbI,0.55,0.706,7,-9.272,0,0.0376,0.000213,0.69,0.0843,0.485,134.981
2957,gloomy,7dnVTZ0HmP4sAsAewqsiJY,0.534,0.897,2,-4.538,0,0.0491,0.00192,5.47E-05,0.131,0.419,131.976
2958,gloomy,7cyx4cGB0Ze5kOAaT8GLbh,0.223,0.992,7,-5.847,1,0.146,1.61E-06,0.644,0.357,0.103,141.117
2959,gloomy,3Wa9ieupyp4nvPLq5AILnW,0.29,0.337,4,-11.162,0,0.0326,0.909,0.843,0.109,0.0619,140.472
2960,gloomy,1D6Cv7lOdE92nJRInXsNhJ,0.348,0.84,2,-11.22,0,0.0494,0.000529,0.0303,0.514,0.661,160.836
2961,gloomy,50WibD68gRCtDWIX3n4htF,0.578,0.863,10,-10.151,0,0.0603,1.76E-05,0.91,0.69,0.49,139.952
2962,gloomy,4Ce82BPKJWoLJvDWxqf3iS,0.407,0.168,7,-11.588,1,0.0296,0.49,0,0.229,0.0897,77.007
2963,gloomy,0uvCOD3I7rr86UEQfXXijF,0.649,0.665,0,-6.382,0,0.0405,0.289,0,0.0693,0.464,125.03
2964,gloomy,3ZaLzxvaljK0zxSY5zTcoP,0.424,0.467,11,-9.867,0,0.0373,0.544,0.72,0.106,0.141,81.605
2965,gloomy,3v6naEgqmiHh8ioqI9GhbF,0.154,0.98,8,-6.818,1,0.0563,0.11,0.573,0.269,0.0285,89.208
2966,gloomy,11AA3BiJIE2scXTf6S4HUv,0.312,0.544,0,-10.488,1,0.051,0.000106,0.705,0.12,0.0594,122.096
2967,gloomy,0LuQSyTebjqOFOcEErnR8q,0.331,0.803,5,-3.821,1,0.036,0.144,0.284,0.344,0.565,93.032
2968,gloomy,5NfKJTqwbPKhyvNhnEUkOB,0.68,0.946,5,-5.505,0,0.0823,0.0966,0,0.201,0.529,119.668
2969,gloomy,3lvJpUNrlAaRkncWHUDP92,0.564,0.523,1,-16.489,1,0.0352,0.232,0.84,0.0817,0.232,123.982
2970,gloomy,1HO6lS79LhHdi8qudK1i30,0.52,0.881,8,-6.14,1,0.0446,0.00983,0.572,0.0757,0.389,105.852
2971,gloomy,4HvQXfdUdcCeL8m7kKupmj,0.54,0.68,9,-7.851,0,0.0299,0.000356,0.000254,0.112,0.221,127.988
2972,gloomy,6nTwKxrqNR7Ws9xqrKWSNV,0.546,0.342,5,-16.047,1,0.0353,0.973,0.845,0.114,0.507,113.049
2973,gloomy,1TqCwt1ecpcXR0UZFXTSMM,0.139,0.561,9,-21.583,0,0.0761,0.969,0.994,0.176,0.0342,102.371
2974,gloomy,5CJc3p0ZBznyVnnS6A2SE3,0.489,0.0183,6,-32.72,0,0.0348,0.887,0.824,0.107,0.039,117.88
2975,gloomy,3ODbYokaxz6ijbXKSdQVcw,0.465,0.803,10,-9.037,0,0.0585,1.89E-05,0.92,0.174,0.0786,166.5
2976,gloomy,2xBuoXznnJLrqZzvzZ6lIJ,0.604,0.446,7,-19.808,1,0.0822,3.65E-05,0.825,0.119,0.226,123.832
2977,gloomy,1gNFOT7EmJRPbRoluFI14Q,0.536,0.905,1,-4.002,1,0.0343,0.000278,3.65E-05,0.203,0.498,112.992
2978,gloomy,2gR1kMuDffJmWnU2Zs2QVi,0.516,0.621,11,-6.071,0,0.0253,0.0018,0.0425,0.115,0.311,132.88
2979,gloomy,42YIPau7qJ5y6O41FD43KT,0.173,0.0254,6,-31.79,1,0.0444,0.987,0.878,0.231,0.034,139.694
2980,gloomy,0GJdSDsaHl7g7Nf2iwvlyd,0.321,0.937,8,-5.235,1,0.0972,0.000221,8.16E-05,0.617,0.366,151.975
2981,gloomy,0QRPHghFUBgFJOxNkuYq0f,0.668,0.527,1,-13.65,1,0.0319,0.322,0.922,0.11,0.611,109.271
2982,gloomy,6nIWVX5SB05hNRc1EpgSWx,0.187,0.632,2,-3.078,0,0.0343,0.541,0.766,0.194,0.146,94.449
2983,gloomy,7oirdfRHB9ssi71uLBLA57,0.418,0.725,8,-6.14,1,0.0268,0.00396,0.000144,0.0905,0.492,143.994
2984,gloomy,6hDcHZJ2dltirFyQgVjoZW,0.602,0.336,2,-9.401,1,0.0272,0.7,0.00855,0.137,0.161,96.796
2985,gloomy,5nt2IfXobxkAxDJMRXxG43,0.431,0.95,2,-4.427,1,0.0516,1.70E-05,0,0.0352,0.393,140.018
